Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

21:45:01      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
21:45:33        0    195206   98.00   49.00    0.00    0.00  147.00    54  juicefs.v1.3.1
21:45:34        0    195206  115.00   48.00    0.00    0.00  163.00    54  juicefs.v1.3.1
21:45:35        0    195206  133.00   45.00    0.00    0.00  178.00    54  juicefs.v1.3.1
21:45:36        0    195206  119.00   50.00    0.00    0.00  169.00    54  juicefs.v1.3.1
21:45:37        0    195206  120.00   55.00    0.00    0.00  175.00    54  juicefs.v1.3.1
21:45:38        0    195206   98.00   47.00    0.00    0.00  145.00     2  juicefs.v1.3.1
21:45:39        0    195206   94.00   46.00    0.00    0.00  140.00     2  juicefs.v1.3.1
21:45:40        0    195206  117.00   55.00    0.00    0.00  172.00    32  juicefs.v1.3.1
21:45:41        0    195206  122.00   57.00    0.00    0.00  179.00    32  juicefs.v1.3.1
21:45:42        0    195206  132.00   51.00    0.00    0.00  183.00    32  juicefs.v1.3.1
21:45:43        0    195206  120.00   53.00    0.00    0.00  173.00    32  juicefs.v1.3.1
21:45:44        0    195206   92.00   50.00    0.00    0.00  142.00    40  juicefs.v1.3.1
21:45:45        0    195206  111.00   55.00    0.00    0.00  166.00    24  juicefs.v1.3.1
21:45:46        0    195206  123.00   49.00    0.00    0.00  172.00    24  juicefs.v1.3.1
21:45:47        0    195206  123.00   53.00    0.00    0.00  176.00    60  juicefs.v1.3.1
21:45:48        0    195206  120.00   57.00    0.00    0.00  177.00    24  juicefs.v1.3.1
21:45:49        0    195206  112.00   52.00    0.00    0.00  164.00    47  juicefs.v1.3.1
21:45:50        0    195206  100.00   45.00    0.00    0.00  145.00    47  juicefs.v1.3.1
21:45:51        0    195206  110.00   44.00    0.00    0.00  154.00    47  juicefs.v1.3.1
21:45:52        0    195206  119.00   57.00    0.00    0.00  176.00    47  juicefs.v1.3.1
21:45:53        0    195206  241.00   53.00    0.00    0.00  294.00    47  juicefs.v1.3.1
21:45:54        0    195206  126.00   53.00    0.00    0.00  179.00    47  juicefs.v1.3.1
21:45:55        0    195206  110.00   41.00    0.00    0.00  151.00    47  juicefs.v1.3.1
21:45:56        0    195206  105.00   43.00    0.00    0.00  148.00    47  juicefs.v1.3.1
21:45:57        0    195206  114.00   54.00    0.00    0.00  168.00    47  juicefs.v1.3.1
21:45:58        0    195206  120.00   62.00    0.00    0.00  182.00    47  juicefs.v1.3.1
21:45:59        0    195206  124.00   56.00    0.00    0.00  180.00    47  juicefs.v1.3.1
21:46:00        0    195206  129.00   44.00    0.00    0.00  173.00    47  juicefs.v1.3.1
21:46:01        0    195206  104.00   38.00    0.00    0.00  142.00    47  juicefs.v1.3.1
21:46:02        0    195206  101.00   45.00    0.00    0.00  146.00    26  juicefs.v1.3.1
21:46:03        0    195206  110.00   41.00    0.00    0.00  151.00    26  juicefs.v1.3.1
21:46:04        0    195206  101.00   41.00    0.00    0.00  142.00    56  juicefs.v1.3.1
21:46:05        0    195206  100.00   39.00    0.00    0.00  139.00    56  juicefs.v1.3.1
21:46:06        0    195206   85.00   39.00    0.00    0.00  124.00    56  juicefs.v1.3.1
21:46:07        0    195206   82.00   32.00    0.00    0.00  114.00    56  juicefs.v1.3.1
21:46:08        0    195206   59.00   43.00    0.00    0.00  102.00    56  juicefs.v1.3.1
21:46:09        0    195206   58.00   50.00    0.00    0.00  108.00    56  juicefs.v1.3.1
21:46:10        0    195206   64.00   49.00    0.00    0.00  113.00    56  juicefs.v1.3.1
21:46:11        0    195206   58.00   49.00    0.00    0.00  107.00    56  juicefs.v1.3.1
Average:        0    195206  115.71   51.28    0.00    0.00  166.99     -  juicefs.v1.3.1
