------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
78.7% 1332M  594M| 884   135     0   108M|  26  3.47 |   0     0 |   0   112M
74.0% 1332M  599M| 940   145     0   115M|  27  3.33 |   0     0 |   0   112M
79.6% 1332M  600M| 934   138     0   115M|  20  3.60 |   0     0 |   0   112M
71.4% 1332M  596M| 878   140     0   108M|  35  3.23 |   0     0 |   0   111M
61.0% 1332M  600M| 929   146     0   114M|  20  2.84 |   0     0 |   0   110M
77.2% 1332M  596M| 883   132     0   108M|  29  3.31 |   0     0 |   0   112M
83.6% 1332M  597M| 921   145     0   113M|  32  3.60 |   0     0 |   0   112M
69.7% 1332M  598M| 922   147     0   113M|  19  3.32 |   0     0 |   0   111M
80.2% 1332M  597M| 914   127     0   112M|  26  3.49 |   0     0 |   0   113M
63.7% 1332M  599M| 909   141     0   112M|  24  3.07 |   0     0 |   0   111M
68.3% 1332M  594M| 882   140     0   108M|  32  3.06 |   0     0 |   0   111M
78.3% 1332M  598M| 950   142     0   117M|  30  3.38 |   0     0 |   0   113M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
74.3% 1332M  600M| 910   127     0   112M|  19  3.63 |   0     0 |   0   111M
71.9% 1332M  595M| 883   159     0   108M|  24  3.31 |   0     0 |   0   112M
74.6% 1332M  599M| 919   136     0   113M|  26  3.43 |   0     0 |   0   111M
60.0% 1332M  598M| 918   135     0   113M|  26  2.69 |   0     0 |   0   111M
70.2% 1332M  597M| 886   154     0   109M|  32  3.15 |   0     0 |   0   112M
79.6% 1332M  600M| 917   125     0   113M|  24  3.80 |   0     0 |   0   111M
75.0% 1332M  598M| 905   147     0   111M|  22  3.36 |   0     0 |   0   112M
82.5% 1332M  599M| 929   139     0   114M|  26  3.61 |   0     0 |   0   112M
70.4% 1332M  598M| 912   129     0   112M|  27  3.11 |   0     0 |   0   112M
62.1% 1332M  598M| 893   157     0   109M|  38  2.73 |   0     0 |   0   111M
78.3% 1332M  600M| 923   138     0   113M|  20  3.52 |   0     0 |   0   111M
78.7% 1332M  593M| 851   142     0   104M|  22  3.51 |   0     0 |   0   112M
76.3% 1332M  598M| 947   135     0   116M|  26  3.49 |   0     0 |   0   111M
80.1% 1332M  600M| 927   147     0   114M|  28  3.46 |   0     0 |   0   110M
62.6% 1332M  596M| 877   137     0   107M|  28  3.04 |   0     0 |   0   112M
68.7% 1332M  599M| 923   151     0   113M|  27  3.19 |   0     0 |   0   112M
77.1% 1332M  596M| 878   133     0   108M|  24  3.51 |   0     0 |   0   111M
76.8% 1332M  598M| 938   143     0   115M|  25  3.35 |   0     0 |   0   112M
74.2% 1332M  600M| 912   142     0   112M|  21  3.39 |   0     0 |   0   112M
73.8% 1332M  595M| 885   143     0   108M|  38  3.28 |   0     0 |   0   112M
62.9% 1332M  599M| 927   135     0   114M|  27  2.91 |   0     0 |   0   111M
75.1% 1332M  597M| 887   138     0   109M|  26  3.20 |   0     0 |   0   112M
81.8% 1332M  598M| 915   136     0   112M|  25  3.61 |   0     0 |   0   111M
80.1% 1332M  600M| 924   148     0   113M|  21  3.49 |   0     0 |   0   112M
89.5% 1332M  597M| 896   142     0   110M|  35  3.58 |   0     0 |   0   112M
75.9% 1332M  599M| 931   140     0   114M|  26  3.41 |   0     0 |   0   112M
68.2% 1332M  596M| 876   125     0   107M|  27  3.06 |   0     0 |   0   112M
84.3% 1332M  597M| 920   161     0   113M|  24  3.76 |   0     0 |   0   111M
85.0% 1332M  600M| 948   137     0   116M|  28  3.54 |   0     0 |   0   112M
70.0% 1332M  597M| 890   131     0   109M|  29  3.05 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
83.4% 1332M  599M| 922   137     0   113M|  36  3.58 |   0     0 |   0   112M
63.6% 1332M  598M| 911   151     0   112M|  23  3.23 |   0     0 |   0   111M
68.3% 1332M  595M| 877   132     0   108M|  21  3.24 |   0     0 |   0   111M
79.9% 1332M  599M| 933   130     0   114M|  26  3.58 |   0     0 |   0   112M
74.3% 1332M  597M| 894   150     0   110M|  24  3.35 |   0     0 |   0   111M
74.2% 1332M  598M| 915   131     0   112M|  29  3.40 |   0     0 |   0   112M
77.0% 1332M  599M| 913   161     0   112M|  35  3.28 |   0     0 |   0   112M
60.9% 1332M  593M| 885   138     0   109M|  23  2.90 |   0     0 |   0   111M
73.9% 1332M  597M| 933   138     0   114M|  31  3.11 |   0     0 |   0   112M
78.5% 1332M  600M| 933   145     0   114M|  25  3.49 |   0     0 |   0   112M
74.7% 1332M  599M| 891   131     0   109M|  33  3.35 |   0     0 |   0   111M
81.4% 1332M  598M| 915   142     0   112M|  29  3.61 |   0     0 |   0   112M
69.3% 1332M  592M| 858   145     0   105M|  29  3.14 |   0     0 |   0   111M
66.7% 1332M  598M| 948   134     0   116M|  32  2.86 |   0     0 |   0   111M
78.1% 1332M  598M| 906   135     0   111M|  25  3.57 |   0     0 |   0   112M
78.3% 1332M  598M| 913   148     0   112M|  23  3.60 |   0     0 |   0   111M
79.6% 1332M  599M| 923   148     0   113M|  34  3.34 |   0     0 |   0   111M
80.5% 1332M  600M| 913   118     0   112M|  36  3.56 |   0     0 |   0   111M
60.8% 1332M  598M| 887   148     0   109M|  25  3.00 |   0     0 |   0   112M
64.0% 1332M  597M| 885   152     0   108M|  21  3.16 |   0     0 |   0   111M
80.5% 1332M  596M| 914   138     0   112M|  29  3.63 |   0     0 |   0   110M
77.9% 1332M  597M| 916   152     0   112M|  30  3.45 |   0     0 |   0   111M
79.2% 1332M  599M| 915   132     0   112M|  29  3.65 |   0     0 |   0   111M
76.0% 1332M  598M| 908   133     0   111M|  38  3.17 |   0     0 |   0   112M
60.0% 1332M  600M| 917   156     0   112M|  17  3.04 |   0     0 |   0   111M
77.5% 1332M  598M| 906   130     0   111M|  28  3.67 |   0     0 |   0   111M
