------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 156% 1697M  598M| 926   149     0   114M| 446  2.66 |   0     0 |   0   111M
 182% 1698M  594M| 888   142     0   109M| 445  3.05 |   0     0 |   0   112M
 192% 1698M  599M| 940   138     0   115M| 450  3.36 |   0     0 |   0   111M
 190% 1699M  596M| 897   133     0   110M| 450  3.23 |   0     0 |   0   113M
 178% 1699M  597M| 921   148     0   113M| 433  2.98 |   0     0 |   0   112M
 152% 1700M  592M| 871   145     0   107M| 457  2.46 |   0     0 |   0   112M
 276% 1708M  600M| 967   135     0   119M| 460  3.07 |   0     0 |   0   112M
 187% 1709M  594M| 869   138     0   107M| 452  3.15 |   0     0 |   0   112M
 186% 1709M  600M| 961   136     0   118M| 450  3.16 |   0     0 |   0   112M
 184% 1709M  597M| 872   143     0   107M| 440  3.13 |   0     0 |   0   112M
 155% 1709M  600M| 936   146     0   115M| 447  2.50 |   0     0 |   0   111M
 144% 1709M  597M| 894   131     0   110M| 446  2.32 |   0     0 |   0   112M
 162% 1709M  595M| 880   142     0   108M| 443  2.78 |   0     0 |   0   111M
 188% 1709M  597M| 928   148     0   114M| 455  3.16 |   0     0 |   0   112M
 186% 1710M  601M| 942   138     0   116M| 449  3.16 |   0     0 |   0   112M
 182% 1710M  597M| 890   139     0   109M| 454  3.06 |   0     0 |   0   112M
 158% 1710M  601M| 934   140     0   115M| 455  2.55 |   0     0 |   0   112M
 145% 1710M  597M| 893   142     0   110M| 447  2.44 |   0     0 |   0   112M
 182% 1710M  591M| 858   135     0   105M| 456  3.07 |   0     0 |   0   112M
 186% 1710M  597M| 965   143     0   119M| 437  3.17 |   0     0 |   0   112M
 186% 1710M  591M| 856   133     0   105M| 455  3.15 |   0     0 |   0   112M
 162% 1710M  599M| 984   146     0   121M| 451  2.67 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 145% 1710M  591M| 837   145     0   103M| 447  2.42 |   0     0 |   0   112M
 163% 1710M  600M| 960   140     0   118M| 437  2.77 |   0     0 |   0   111M
 151% 1710M  511M| 193   132     0    22M| 448  3.22 |   0     0 |   0   111M
 153% 1711M  412M|  14  0.37     0     0 | 452  3.12 |   0     0 |9984K  110M
 139% 1711M  300M|  14  0.36     0     0 | 444  3.16 |   0     0 |   0   112M
 172% 1700M  192M|  13  0.30     0     0 | 457  2.63 |   0     0 |3840K  112M
 108% 1700M   87M|  34  1444     0     0 | 441  2.34 |   0     0 |6144K  111M
 102% 1700M   12M| 249  2493     0     0 | 241  2.81 |   0     0 |  27M  101M
 110% 1700M   12M|  14  0.46     0     0 |   2  1.30 |   0     0 |  86M   86M
 116% 1700M   12M|  14  0.37     0     0 |   2  1.00 |   0     0 |  88M   88M
