------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.2%  770M 8192K|  43  0.32     0     0 |   4  0.90 |   0     0 |   0     0 
 3.3%  770M 8192K|  43  0.32     0     0 |   4  0.83 |   0     0 |   0     0 
 4.0%  770M 8192K|  43  0.32     0     0 |   5  1.00 |   0     0 |   0     0 
 3.3%  770M 8192K|  43  0.33     0     0 |   4  0.83 |   0     0 |   0     0 
 3.3%  770M 8192K|  43  0.31     0     0 |   4  0.83 |   0     0 |   0     0 
 2.9%  770M 8192K|  42  0.30     0     0 |   3  0.88 |   0     0 |   0     0 
 3.6%  770M 8192K|  43  0.34     0     0 |   4  0.95 |   0     0 |   0     0 
 3.6%  770M 8192K|  43  0.31     0     0 |   4  0.88 |   0     0 |   0     0 
 3.6%  770M 8192K|  43  0.33     0     0 |   4  0.89 |   0     0 |   0     0 
 3.1%  770M 8192K|  42  0.31     0     0 |   3  0.90 |   0     0 |   0     0 
 3.0%  770M 8192K|  43  0.31     0     0 |   4  0.92 |   0     0 |   0     0 
 4.2%  770M 8192K|  43  0.30     0     0 |   4  0.98 |   0     0 |   0     0 
 3.8%  770M 8192K|  43  0.33     0     0 |   5  1.07 |   0     0 |   0     0 
 3.4%  770M 8192K|  43  0.33     0     0 |   4  0.95 |   0     0 |   0     0 
39.7%  770M   29M| 590  1.11   896K    0 | 657  0.99 |   0     0 |1024K    0 
 175%  770M  137M| 511   203    56M    0 | 189  0.86 |   0     0 | 111M 8448K
 154%  770M  153M| 583   207    50M    0 | 299  0.71 |   0     0 | 110M 8960K
 180%  770M  154M| 541   229    49M    0 | 225  0.82 |   0     0 | 111M 9216K
 179%  770M  152M| 557   229    53M    0 | 220  0.88 |   0     0 | 112M 7424K
 171%  770M  150M| 535   225    50M    0 | 208  0.86 |   0     0 | 111M 7936K
 157%  770M  153M| 543   223    53M    0 | 174  0.75 |   0     0 | 111M 7936K
 145%  770M  153M| 533   245    50M    0 | 175  0.71 |   0     0 | 109M 8960K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 146%  770M  156M| 528   240    51M    0 | 152  0.77 |   0     0 | 111M 7424K
 170%  770M  151M| 522   222    50M    0 | 145  0.87 |   0     0 | 111M 8448K
 173%  770M  148M| 517   257    50M    0 | 133  0.88 |   0     0 | 111M   10M
 172%  770M  150M| 560   236    54M    0 | 139  0.83 |   0     0 | 111M 8448K
 148%  770M  150M| 518   225    50M    0 | 117  0.73 |   0     0 | 111M 6144K
 127%  770M  152M| 509   275    49M    0 | 112  0.69 |   0     0 | 109M 7424K
 162%  770M  152M| 572   220    56M    0 | 131  0.77 |   0     0 | 112M 5376K
 165%  770M  151M| 510   265    50M    0 |  94  0.87 |   0     0 | 112M 8960K
 208%  711M  148M| 529   225    50M    0 | 111  0.86 |   0     0 | 111M   10M
 160%  711M  145M| 515   245    51M    0 |  96  0.81 |   0     0 | 111M 7424K
 142%  711M  151M| 530   230    52M    0 | 100  0.76 |   0     0 | 110M 6656K
 142%  711M  147M| 501   232    49M    0 |  83  0.76 |   0     0 | 110M   10M
 168%  711M  150M| 523   277    51M    0 |  91  0.87 |   0     0 | 112M 9728K
 167%  711M  148M| 545   211    54M    0 |  78  0.84 |   0     0 | 112M 8448K
 155%  711M  148M| 508   270    50M    0 |  75  0.79 |   0     0 | 111M 5888K
 143%  711M  152M| 509   273    49M    0 |  80  0.71 |   0     0 | 109M   10M
 141%  711M  151M| 545   221    53M    0 |  82  0.72 |   0     0 | 109M 8192K
 139%  711M  152M| 526   230    53M    0 |  60  0.79 |   0     0 | 111M 3584K
 168%  711M  147M| 532   234    52M    0 |  79  0.85 |   0     0 | 112M 7168K
 168%  711M  148M| 501   286    48M    0 |  73  0.83 |   0     0 | 111M 9472K
 167%  711M  151M| 551   229    53M    0 |  88  0.81 |   0     0 | 111M 7680K
 146%  711M  149M| 536   254    52M    0 |  73  0.73 |   0     0 | 111M 6912K
 136%  711M  151M| 543   229    51M    0 |  85  0.67 |   0     0 | 109M 4864K
 159%  711M  151M| 559   226    55M    0 |  77  0.78 |   0     0 | 112M 4608K
 164%  711M  151M| 523   222    51M    0 |  63  0.84 |   0     0 | 112M 5888K
 168%  711M  145M| 510   257    49M    0 |  73  0.83 |   0     0 | 111M 8448K
 159%  711M  150M| 507   256    49M    0 |  69  0.80 |   0     0 | 110M 9728K
 150%  711M  153M| 549   240    53M    0 |  76  0.74 |   0     0 | 110M   11M
 150%  711M  150M| 515   218    51M    0 |  57  0.77 |   0     0 | 110M 8704K
 166%  711M  148M| 522   256    51M    0 |  61  0.84 |   0     0 | 111M 5632K
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 168%  711M  149M| 520   253    50M    0 |  67  0.82 |   0     0 | 111M   10M
 163%  711M  150M| 513   252    49M    0 |  67  0.81 |   0     0 | 110M   10M
 151%  711M  148M| 494   249    48M    0 |  59  0.74 |   0     0 | 110M 8960K
 138%  711M  151M| 531   260    51M    0 |  65  0.70 |   0     0 | 110M 9216K
 145%  711M  150M| 545   219    54M    0 |  59  0.71 |   0     0 | 110M 4096K
 168%  711M  149M| 531   232    52M    0 |  63  0.83 |   0     0 | 112M 6912K
 166%  711M  151M| 490   278    47M    0 |  54  0.85 |   0     0 | 111M 8192K
 163%  711M  151M| 536   243    51M    0 |  71  0.80 |   0     0 | 111M 9984K
 147%  711M  151M| 534   245    52M    0 |  67  0.74 |   0     0 | 110M 5632K
 136%  711M  150M| 516   250    50M    0 |  67  0.71 |   0     0 | 108M 7168K
 143%  711M  147M| 520   239    51M    0 |  60  0.73 |   0     0 | 111M 9216K
 167%  711M  150M| 522   249    51M    0 |  60  0.85 |   0     0 | 111M 8192K
 170%  711M  151M| 525   249    50M    0 |  66  0.81 |   0     0 | 112M 9216K
 161%  711M  150M| 546   232    54M    0 |  61  0.79 |   0     0 | 111M 5888K
 139%  711M  151M| 522   263    49M    0 |  74  0.73 |   0     0 | 109M 9216K
 134%  711M  152M| 550   218    53M    0 |  73  0.70 |   0     0 | 110M 8192K
 167%  711M  149M| 526   246    51M    0 |  65  0.79 |   0     0 | 111M 7424K
 170%  711M  151M| 548   218    54M    0 |  60  0.84 |   0     0 | 111M 5632K
 172%  711M  152M| 517   241    50M    0 |  58  0.82 |   0     0 | 111M 8448K
 160%  711M  150M| 531   241    52M    0 |  62  0.81 |   0     0 | 111M 8448K
 142%  712M  149M| 523   261    50M    0 |  66  0.73 |   0     0 | 109M 6400K
 149%  713M  148M| 520   253    50M    0 |  63  0.74 |   0     0 | 110M 6400K
 169%  715M  145M| 550   233    52M    0 |  63  0.84 |   0     0 | 113M 7936K
 154%  716M   12M| 467   201    21M    0 |   5  1.07 |   0     0 |  98M   44M
92.4%  716M   13M|  56  0.31     0     0 |   4  0.96 |   0     0 |  79M   78M
 127%  716M   12M| 328  0.95     0     0 | 263  1.11 |   0     0 |  80M   81M
 349% 1143M  595M|5501  10.7     0   662M| 140  0.96 |   0     0 |  18M   95M
 175% 1186M  600M| 987   134     0   114M| 589  10.00 |   0     0 | 384K  109M
 175% 1187M  598M| 935   131     0   108M| 412  2.97 |   0     0 |1280K  111M
 176% 1206M  600M| 987   132     0   116M| 421  2.95 |   0     0 | 128K  112M
