------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 161%  770M  136M| 551   232    54M    0 | 134  0.77 |   0     0 | 111M 6912K
 138%  770M  132M| 502   255    48M    0 | 107  0.72 |   0     0 | 109M 7680K
 139%  770M  140M| 532   226    52M    0 | 114  0.70 |   0     0 | 110M 6400K
 167%  770M  133M| 555   232    54M    0 | 119  0.82 |   0     0 | 112M 4352K
 166%  770M  139M| 513   265    50M    0 |  94  0.86 |   0     0 | 112M   10M
 209%  711M  130M| 543   238    52M    0 | 119  0.85 |   0     0 | 111M   10M
 151%  711M  131M| 509   245    50M    0 |  94  0.79 |   0     0 | 110M 6912K
 144%  711M  133M| 532   228    51M    0 | 100  0.73 |   0     0 | 110M   10M
 149%  711M  136M| 495   266    49M    0 |  79  0.86 |   0     0 | 111M 8448K
 168%  711M  140M| 532   234    52M    0 |  84  0.85 |   0     0 | 111M 8448K
 162%  711M  133M| 542   224    54M    0 |  77  0.83 |   0     0 | 112M 7424K
 153%  711M  133M| 497   259    49M    0 |  70  0.77 |   0     0 | 111M 8448K
 143%  711M  134M| 507   257    48M    0 |  86  0.72 |   0     0 | 109M   12M
 132%  711M  131M| 547   244    54M    0 |  77  0.71 |   0     0 | 108M 4864K
 157%  711M  136M| 537   233    53M    0 |  72  0.84 |   0     0 | 111M 5632K
 164%  711M  130M| 530   247    52M    0 |  75  0.84 |   0     0 | 112M 4096K
 166%  711M  136M| 514   271    50M    0 |  77  0.83 |   0     0 | 111M 9728K
 161%  711M  131M| 544   221    52M    0 |  82  0.78 |   0     0 | 110M 8192K
 140%  711M  135M| 518   251    50M    0 |  70  0.70 |   0     0 | 110M 6400K
 142%  711M  136M| 574   221    56M    0 |  89  0.68 |   0     0 | 110M 3584K
 165%  711M  136M| 536   245    52M    0 |  73  0.83 |   0     0 | 112M 6656K
 169%  711M  135M| 529   222    52M    0 |  68  0.83 |   0     0 | 111M 6400K
 167%  711M  133M| 503   273    47M    0 |  78  0.83 |   0     0 | 110M   10M
 154%  711M  137M| 518   243    51M    0 |  61  0.76 |   0     0 | 111M   10M
 141%  711M  142M| 541   240    52M    0 |  73  0.73 |   0     0 | 109M   10M
 161%  711M  131M| 524   212    52M    0 |  58  0.80 |   0     0 | 111M 5632K
 169%  711M  137M| 489   271    48M    0 |  56  0.85 |   0     0 | 110M 8960K
 164%  711M  139M| 553   251    53M    0 |  75  0.81 |   0     0 | 110M 9472K
 162%  711M  136M| 496   244    48M    0 |  59  0.80 |   0     0 | 111M 8704K
 143%  711M  135M| 502   245    48M    0 |  62  0.72 |   0     0 | 110M   11M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 137%  711M  137M| 533   258    52M    0 |  63  0.70 |   0     0 | 109M 7424K
 160%  711M  137M| 541   219    54M    0 |  63  0.76 |   0     0 | 112M 5632K
 166%  711M  136M| 544   236    53M    0 |  58  0.85 |   0     0 | 112M 5376K
 163%  711M  135M| 472   274    45M    0 |  57  0.82 |   0     0 | 110M   10M
 159%  711M  137M| 558   238    54M    0 |  72  0.79 |   0     0 | 111M 7680K
 136%  711M  134M| 498   253    48M    0 |  62  0.72 |   0     0 | 109M 6400K
 145%  711M  131M| 539   224    52M    0 |  67  0.71 |   0     0 | 110M 7936K
 151%  711M  138M| 513   272    50M    0 |  59  0.78 |   0     0 | 111M 9728K
 172%  711M  133M| 540   235    52M    0 |  69  0.83 |   0     0 | 112M 8704K
 165%  711M  132M| 520   244    51M    0 |  61  0.82 |   0     0 | 112M 8704K
 154%  711M  137M| 535   247    51M    0 |  70  0.76 |   0     0 | 110M 7168K
 135%  711M  139M| 536   255    52M    0 |  67  0.70 |   0     0 | 109M 6912K
 145%  711M  134M| 548   222    52M    0 |  76  0.73 |   0     0 | 110M 8704K
 169%  711M  134M| 521   233    51M    0 |  60  0.81 |   0     0 | 111M 5376K
 171%  711M  139M| 537   237    53M    0 |  58  0.84 |   0     0 | 112M 8448K
 171%  711M  139M| 538   238    53M    0 |  64  0.83 |   0     0 | 112M 7424K
 147%  712M  136M| 510   246    49M    0 |  59  0.77 |   0     0 | 110M 7424K
 143%  713M  132M| 526   245    51M    0 |  65  0.72 |   0     0 | 109M 6912K
 158%  714M  131M| 515   254    50M    0 |  61  0.77 |   0     0 | 112M 7680K
 194%  716M   72M| 600   251    46M    0 |  43  0.87 |   0     0 | 111M   13M
 102%  716M   14M| 242   109  8576K    0 |   5  1.01 |   0     0 |  86M   65M
 103%  716M   12M|  57  0.34     0     0 |   5  0.86 |   0     0 |  80M   81M
 230%  851M  300M|2876  0.29     0   302M| 392  1.03 |   0     0 |  66M   76M
 232% 1143M  598M|3331  33.1     0   407M|  13  2.17 |   0     0 | 256K  110M
 208% 1186M  594M| 907   142     0   104M| 747  8.52 |   0     0 | 384K  109M
 177% 1193M  599M| 996   127     0   115M| 411  2.96 |   0     0 |1024K  112M
 178% 1213M  596M| 956   131     0   110M| 429  2.94 |   0     0 | 128K  111M
 169% 1235M  600M| 962   139     0   113M| 430  2.74 |   0     0 |1024K  112M
 168% 1257M  594M| 915   132     0   107M| 590  2.43 |   0     0 | 512K  112M
 173% 1278M  599M| 988   135     0   116M| 520  2.59 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 177% 1298M  598M| 931   132     0   109M| 467  2.89 |   0     0 |   0   111M
 170% 1318M  600M| 960   143     0   112M| 437  2.90 |   0     0 | 128K  111M
 174% 1339M  593M| 892   129     0   104M| 449  2.95 |   0     0 |   0   111M
 176% 1361M  600M|1008   130     0   118M| 455  2.66 |   0     0 | 128K  111M
 149% 1381M  596M| 926   142     0   108M| 455  2.31 |   0     0 |   0   112M
 151% 1402M  600M| 983   139     0   115M| 448  2.45 |   0     0 | 384K  111M
 182% 1422M  597M| 916   127     0   107M| 446  2.95 |   0     0 |   0   111M
 183% 1440M  599M| 970   128     0   114M| 452  2.92 |   0     0 |   0   112M
 174% 1451M  594M| 900   142     0   105M| 454  2.81 |   0     0 | 128K  110M
 154% 1463M  599M| 998   135     0   117M| 446  2.42 |   0     0 |   0   112M
 142% 1472M  594M| 904   140     0   105M| 457  2.28 |   0     0 | 128K  111M
 172% 1483M  599M| 999   134     0   117M| 448  2.65 |   0     0 |   0   112M
 180% 1498M  594M| 915   126     0   107M| 447  2.94 |   0     0 | 128K  111M
 187% 1518M  599M| 983   141     0   115M| 453  2.99 |   0     0 |   0   111M
 162% 1539M  592M| 897   131     0   105M| 441  2.60 |   0     0 |   0   111M
 264% 1571M  600M| 995   137     0   117M| 455  2.62 |   0     0 | 896K  111M
 156% 1574M  596M| 915   139     0   107M| 447  2.48 |   0     0 |   0   111M
 179% 1578M  600M| 987   128     0   116M| 444  2.87 |   0     0 |   0   112M
 180% 1580M  598M| 927   140     0   108M| 460  2.97 |   0     0 | 256K  110M
 178% 1580M  597M| 949   125     0   110M| 451  2.83 |   0     0 |   0   112M
 171% 1581M  597M| 939   147     0   110M| 438  2.73 |   0     0 |   0   111M
 149% 1582M  596M| 939   133     0   110M| 461  2.37 |   0     0 | 256K  111M
 163% 1582M  599M| 977   138     0   115M| 452  2.57 |   0     0 | 512K  111M
 188% 1583M  596M| 920   127     0   107M| 444  2.92 |   0     0 |   0   111M
 181% 1585M  598M| 981   133     0   115M| 454  2.91 |   0     0 | 256K  112M
 171% 1586M  594M| 906   140     0   105M| 440  2.84 |   0     0 |   0   110M
 159% 1586M  600M|1001   137     0   118M| 453  2.49 |   0     0 |   0   111M
 145% 1586M  595M| 894   135     0   104M| 446  2.30 |   0     0 |2176K  111M
 164% 1586M  599M| 986   126     0   116M| 452  2.69 |   0     0 |   0   112M
 177% 1586M  594M| 894   143     0   104M| 450  2.96 |   0     0 | 256K  111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 178% 1587M  599M|1004   134     0   118M| 449  2.79 |   0     0 |   0   112M
 172% 1588M  598M| 934   129     0   109M| 447  2.73 |   0     0 |   0   111M
 154% 1588M  595M| 920   136     0   107M| 448  2.39 |   0     0 | 640K  111M
