Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:47:47      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:48:16        0    824504  111.00   76.00    0.00    0.00  187.00    30  juicefs.v1.3.1
18:48:17        0    824504  150.00   89.00    0.00    0.00  239.00    30  juicefs.v1.3.1
18:48:18        0    824504  159.00  101.00    0.00    0.00  260.00    14  juicefs.v1.3.1
18:48:19        0    824504  153.00   95.00    0.00    0.00  248.00    34  juicefs.v1.3.1
18:48:20        0    824504  136.00   85.00    0.00    0.00  221.00    30  juicefs.v1.3.1
18:48:21        0    824504  129.00  101.00    0.00    1.00  230.00    59  juicefs.v1.3.1
18:48:22        0    824504  119.00   70.00    0.00    0.00  189.00     6  juicefs.v1.3.1
18:48:23        0    824504  164.00   99.00    0.00    0.00  263.00    27  juicefs.v1.3.1
18:48:24        0    824504  144.00  102.00    0.00    0.00  246.00    52  juicefs.v1.3.1
18:48:25        0    824504  140.00  108.00    0.00    0.00  248.00    48  juicefs.v1.3.1
18:48:26        0    824504  134.00   91.00    0.00    0.00  225.00    13  juicefs.v1.3.1
18:48:27        0    824504  149.00   75.00    0.00    0.00  224.00    13  juicefs.v1.3.1
18:48:28        0    824504  130.00   81.00    0.00    0.00  211.00    13  juicefs.v1.3.1
18:48:29        0    824504  148.00  104.00    0.00    0.00  252.00    13  juicefs.v1.3.1
18:48:30        0    824504  151.00   95.00    0.00    0.00  246.00    13  juicefs.v1.3.1
18:48:31        0    824504  141.00  108.00    0.00    0.00  249.00    13  juicefs.v1.3.1
18:48:32        0    824504  151.00   94.00    0.00    0.00  245.00    13  juicefs.v1.3.1
18:48:33        0    824504  112.00   81.00    0.00    0.00  193.00    13  juicefs.v1.3.1
18:48:34        0    824504  119.00   87.00    0.00    0.00  206.00    13  juicefs.v1.3.1
18:48:35        0    824504  154.00  102.00    0.00    0.00  256.00    13  juicefs.v1.3.1
18:48:36        0    824504  176.00   84.00    0.00    0.00  260.00    13  juicefs.v1.3.1
18:48:37        0    824504  129.00   87.00    0.00    0.00  216.00    13  juicefs.v1.3.1
18:48:38        0    824504  150.00   92.00    0.00    0.00  242.00    13  juicefs.v1.3.1
18:48:39        0    824504  119.00   83.00    0.00    0.00  202.00    13  juicefs.v1.3.1
18:48:40        0    824504  139.00   93.00    0.00    0.00  232.00    13  juicefs.v1.3.1
18:48:41        0    824504  162.00  105.00    0.00    0.00  267.00    13  juicefs.v1.3.1
18:48:42        0    824504  145.00   97.00    0.00    0.00  242.00    13  juicefs.v1.3.1
18:48:43        0    824504  138.00   99.00    0.00    0.00  237.00    13  juicefs.v1.3.1
18:48:44        0    824504  132.00   83.00    0.00    0.00  215.00    13  juicefs.v1.3.1
18:48:45        0    824504  141.00   77.00    0.00    0.00  218.00    13  juicefs.v1.3.1
18:48:46        0    824504  142.00   98.00    0.00    0.00  240.00    13  juicefs.v1.3.1
18:48:47        0    824504  139.00   95.00    0.00    0.00  234.00    13  juicefs.v1.3.1
18:48:48        0    824504  148.00   96.00    0.00    0.00  244.00    13  juicefs.v1.3.1
