Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:22:23      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:23:15        0   4018153   70.00   86.00    0.00    0.00  156.00     2  juicefs.v1.3.1
18:23:16        0   4018153   65.00   60.00    0.00    0.00  125.00     0  juicefs.v1.3.1
18:23:17        0   4018153   63.00   74.00    0.00    0.00  137.00     0  juicefs.v1.3.1
18:23:18        0   4018153   83.00   86.00    0.00    0.00  169.00     2  juicefs.v1.3.1
18:23:19        0   4018153   73.00   88.00    0.00    0.00  161.00     2  juicefs.v1.3.1
18:23:20        0   4018153   73.00   83.00    0.00    0.00  156.00     2  juicefs.v1.3.1
18:23:21        0   4018153   63.00   83.00    0.00    0.00  146.00     2  juicefs.v1.3.1
18:23:22        0   4018153   57.00   66.00    0.00    0.00  123.00     0  juicefs.v1.3.1
18:23:23        0   4018153   71.00   78.00    0.00    0.00  149.00     0  juicefs.v1.3.1
18:23:24        0   4018153   75.00   88.00    0.00    0.00  163.00     0  juicefs.v1.3.1
