Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:42:07      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:42:43        0    824504   91.00   85.00    0.00    0.00  176.00    44  juicefs.v1.3.1
18:42:44        0    824504   91.00   83.00    0.00    0.00  174.00    18  juicefs.v1.3.1
18:42:45        0    824504   83.00   86.00    0.00    0.00  169.00    18  juicefs.v1.3.1
18:42:46        0    824504   65.00   71.00    0.00    0.00  136.00    18  juicefs.v1.3.1
18:42:47        0    824504   91.00   80.00    0.00    0.00  171.00    18  juicefs.v1.3.1
18:42:48        0    824504   89.00   93.00    0.00    0.00  182.00    18  juicefs.v1.3.1
18:42:49        0    824504  104.00   87.00    0.00    0.00  191.00    10  juicefs.v1.3.1
18:42:50        0    824504   79.00   93.00    0.00    0.00  172.00    10  juicefs.v1.3.1
18:42:51        0    824504   72.00   87.00    0.00    0.00  159.00    10  juicefs.v1.3.1
18:42:52        0    824504   78.00   78.00    0.00    0.00  156.00    10  juicefs.v1.3.1
18:42:53        0    824504   95.00   95.00    0.00    0.00  190.00    10  juicefs.v1.3.1
18:42:54        0    824504   94.00   88.00    0.00    0.00  182.00    10  juicefs.v1.3.1
18:42:55        0    824504   98.00   95.00    0.00    0.00  193.00    10  juicefs.v1.3.1
18:42:56        0    824504   87.00   93.00    0.00    0.00  180.00    10  juicefs.v1.3.1
18:42:57        0    824504   78.00   79.00    0.00    0.00  157.00    10  juicefs.v1.3.1
18:42:58        0    824504   77.00   84.00    0.00    0.00  161.00    10  juicefs.v1.3.1
18:42:59        0    824504   95.00   86.00    0.00    0.00  181.00    10  juicefs.v1.3.1
18:43:00        0    824504   95.05   90.10    0.00    0.00  185.15    10  juicefs.v1.3.1
18:43:01        0    824504   89.00   89.00    0.00    0.00  178.00    10  juicefs.v1.3.1
18:43:02        0    824504   80.00   94.00    0.00    0.00  174.00    10  juicefs.v1.3.1
18:43:03        0    824504   75.00   75.00    0.00    0.00  150.00    10  juicefs.v1.3.1
18:43:04        0    824504   90.00   86.00    0.00    0.00  176.00    10  juicefs.v1.3.1
18:43:05        0    824504   98.00   99.00    0.00    0.00  197.00    10  juicefs.v1.3.1
18:43:06        0    824504   79.00   95.00    0.00    0.00  174.00    10  juicefs.v1.3.1
18:43:07        0    824504   89.00   91.00    0.00    0.00  180.00    10  juicefs.v1.3.1
18:43:08        0    824504   77.00   90.00    0.00    0.00  167.00    10  juicefs.v1.3.1
