Linux 5.15.0-181-generic (tikv-node) 	07/09/26 	_x86_64_	(64 CPU)

18:46:39      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
18:47:00        0    824504  139.00   90.00    0.00    0.00  229.00    27  juicefs.v1.3.1
18:47:01        0    824504  122.00   99.00    0.00    0.00  221.00    47  juicefs.v1.3.1
18:47:02        0    824504  118.00   77.00    0.00    0.00  195.00    16  juicefs.v1.3.1
18:47:03        0    824504  150.00   86.00    0.00    0.00  236.00    16  juicefs.v1.3.1
18:47:04        0    824504  150.00   94.00    0.00    0.00  244.00    29  juicefs.v1.3.1
18:47:05        0    824504  136.00   99.00    0.00    0.00  235.00    35  juicefs.v1.3.1
18:47:06        0    824504  140.00   96.00    0.00    0.00  236.00    37  juicefs.v1.3.1
18:47:07        0    824504  128.00   82.00    0.00    0.00  210.00    36  juicefs.v1.3.1
18:47:08        0    824504  141.00   78.00    0.00    0.00  219.00    36  juicefs.v1.3.1
18:47:09        0    824504  136.00   89.00    0.00    0.00  225.00    36  juicefs.v1.3.1
18:47:10        0    824504  149.00  108.00    0.00    0.00  257.00    36  juicefs.v1.3.1
18:47:11        0    824504  150.00   99.00    0.00    0.00  249.00    36  juicefs.v1.3.1
18:47:12        0    824504  151.00   94.00    0.00    0.00  245.00    36  juicefs.v1.3.1
18:47:13        0    824504  137.00   80.00    0.00    0.00  217.00    10  juicefs.v1.3.1
18:47:14        0    824504  129.00   87.00    0.00    0.00  216.00    10  juicefs.v1.3.1
18:47:15        0    824504  146.00  105.00    0.00    0.00  251.00    10  juicefs.v1.3.1
18:47:16        0    824504  143.00   98.00    0.00    0.00  241.00    10  juicefs.v1.3.1
18:47:17        0    824504  127.00  103.00    0.00    0.00  230.00    10  juicefs.v1.3.1
18:47:18        0    824504  158.00  105.00    0.00    0.00  263.00    10  juicefs.v1.3.1
18:47:19        0    824504  119.00   85.00    0.00    0.00  204.00    33  juicefs.v1.3.1
18:47:20        0    824504  122.00   95.00    0.00    0.00  217.00    10  juicefs.v1.3.1
18:47:21        0    824504  146.00  112.00    0.00    0.00  258.00    48  juicefs.v1.3.1
18:47:22        0    824504  173.00  103.00    0.00    0.00  276.00    12  juicefs.v1.3.1
18:47:23        0    824504  132.00   92.00    0.00    0.00  224.00    12  juicefs.v1.3.1
18:47:24        0    824504  138.00   96.00    0.00    0.00  234.00    41  juicefs.v1.3.1
18:47:25        0    824504  110.00   85.00    0.00    0.00  195.00     4  juicefs.v1.3.1
18:47:26        0    824504  135.00   92.00    0.00    0.00  227.00     4  juicefs.v1.3.1
18:47:27        0    824504  161.00   99.00    0.00    0.00  260.00     8  juicefs.v1.3.1
18:47:28        0    824504  132.00   95.00    0.00    0.00  227.00    12  juicefs.v1.3.1
18:47:29        0    824504  140.00   99.00    0.00    0.00  239.00    32  juicefs.v1.3.1
18:47:30        0    824504  125.00   89.00    0.00    0.00  214.00    48  juicefs.v1.3.1
18:47:31        0    824504  119.00   89.00    0.00    0.00  208.00    50  juicefs.v1.3.1
18:47:32        0    824504  171.00  114.00    0.00    0.00  285.00    13  juicefs.v1.3.1
18:47:33        0    824504  138.00  108.00    0.00    0.00  246.00    48  juicefs.v1.3.1
18:47:34        0    824504  131.00   91.00    0.00    0.00  222.00    48  juicefs.v1.3.1
18:47:35        0    824504  147.00  103.00    0.00    0.00  250.00    56  juicefs.v1.3.1
18:47:36        0    824504  146.00   81.00    0.00    0.00  227.00    58  juicefs.v1.3.1
18:47:37        0    824504  128.00   77.00    0.00    0.00  205.00    56  juicefs.v1.3.1
18:47:38        0    824504  166.00   99.00    0.00    0.00  265.00    58  juicefs.v1.3.1
18:47:39        0    824504  147.00   88.00    0.00    0.00  235.00    56  juicefs.v1.3.1
18:47:40        0    824504  126.00   89.00    0.00    0.00  215.00    56  juicefs.v1.3.1
