------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
78.2% 1135M  596M| 888   151     0   109M|  30  3.29 |   0     0 |   0   112M
78.8% 1136M  598M| 909   140     0   111M|  25  3.29 |   0     0 |   0   110M
72.9% 1138M  597M| 881   129     0   108M|  27  3.68 |   0     0 |   0   111M
57.6% 1140M  595M| 896   158     0   110M|  28  2.64 |   0     0 |   0   112M
64.8% 1141M  600M| 939   142     0   115M|  26  2.89 |   0     0 |   0   110M
73.9% 1145M  598M| 892   141     0   109M|  27  3.59 |   0     0 |   0   112M
76.4% 1147M  599M| 932   134     0   114M|  31  3.66 |   0     0 |   0   112M
77.0% 1148M  597M| 868   134     0   106M|  24  3.76 |   0     0 |   0   111M
70.0% 1150M  597M| 913   153     0   112M|  28  3.23 |   0     0 |   0   110M
63.2% 1153M  600M| 926   148     0   114M|  27  2.93 |   0     0 |   0   111M
72.3% 1156M  598M| 880   133     0   108M|  23  3.20 |   0     0 |   0   112M
79.4% 1157M  600M| 934   142     0   115M|  25  3.35 |   0     0 |   0   111M
81.7% 1160M  595M| 880   140     0   108M|  36  3.38 |   0     0 |   0   111M
81.7% 1162M  598M| 933   149     0   114M|  30  3.30 |   0     0 |   0   111M
62.4% 1163M  597M| 909   129     0   112M|  23  2.93 |   0     0 |   0   110M
61.7% 1166M  595M| 874   149     0   107M|  22  2.76 |   0     0 |   0   111M
76.1% 1167M  599M| 936   138     0   115M|  26  3.26 |   0     0 |   0   112M
76.9% 1170M  594M| 858   130     0   105M|  24  3.34 |   0     0 |   0   111M
81.1% 1173M  598M| 937   159     0   115M|  34  3.28 |   0     0 |   0   111M
77.3% 1174M  598M| 906   127     0   111M|  26  3.29 |   0     0 |   0   111M
58.3% 1175M  599M| 914   151     0   112M|  22  2.48 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
73.5% 1177M  595M| 886   132     0   108M|  25  3.09 |   0     0 |   0   111M
81.0% 1179M  597M| 927   142     0   114M|  24  3.31 |   0     0 |   0   111M
81.0% 1181M  600M| 921   139     0   113M|  29  3.19 |   0     0 |   0   111M
 107% 1183M  597M| 878   149     0   108M|  29  3.47 |   0     0 |   0   111M
69.2% 1183M  599M| 928   135     0   114M|  22  3.16 |   0     0 |   0   112M
60.7% 1183M  595M| 870   129     0   107M|  30  2.72 |   0     0 |   0   112M
78.5% 1183M  598M| 951   145     0   117M|  26  3.31 |   0     0 |   0   111M
81.0% 1183M  600M| 924   149     0   113M|  29  3.33 |   0     0 |   0   112M
78.5% 1183M  598M| 881   134     0   108M|  27  3.25 |   0     0 |   0   111M
77.9% 1183M  599M| 926   137     0   114M|  25  3.17 |   0     0 |   0   111M
62.4% 1183M  597M| 880   145     0   108M|  22  2.70 |   0     0 |   0   111M
69.5% 1183M  599M| 924   147     0   113M|  29  2.93 |   0     0 |   0   111M
78.6% 1183M  600M| 886   147     0   109M|  27  3.19 |   0     0 |   0   111M
76.4% 1183M  594M| 861   132     0   106M|  25  3.39 |   0     0 |   0   111M
79.5% 1183M  600M| 974   146     0   120M|  26  3.37 |   0     0 |   0   111M
71.1% 1183M  598M| 873   126     0   107M|  28  3.11 |   0     0 |   0   111M
58.4% 1183M  598M| 911   158     0   112M|  26  2.59 |   0     0 |   0   111M
69.5% 1183M  600M| 935   130     0   115M|  28  2.80 |   0     0 |   0   112M
77.7% 1183M  597M| 886   141     0   109M|  27  3.35 |   0     0 |   0   111M
80.2% 1183M  599M| 917   151     0   112M|  26  3.24 |   0     0 |   0   111M
76.4% 1183M  596M| 881   125     0   108M|  27  3.28 |   0     0 |   0   111M
69.1% 1183M  598M| 915   156     0   112M|  24  3.03 |   0     0 |   0   111M
62.6% 1183M  600M| 931   135     0   114M|  31  2.52 |   0     0 |   0   111M
75.0% 1183M  595M| 871   140     0   107M|  30  3.14 |   0     0 |   0   112M
81.6% 1183M  599M| 927   126     0   114M|  26  3.26 |   0     0 |   0   111M
77.2% 1183M  600M| 917   153     0   112M|  26  3.23 |   0     0 |   0   111M
76.8% 1183M  596M| 884   129     0   108M|  26  3.34 |   0     0 |   0   111M
65.1% 1183M  599M| 921   160     0   113M|  24  2.72 |   0     0 |   0   110M
66.3% 1183M  597M| 890   136     0   109M|  30  2.83 |   0     0 |   0   112M
77.1% 1183M  597M| 915   146     0   112M|  22  3.17 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
80.3% 1183M  600M| 901   140     0   110M|  27  3.29 |   0     0 |   0   111M
80.1% 1183M  597M| 900   123     0   110M|  28  3.37 |   0     0 |   0   111M
77.5% 1183M  600M| 932   142     0   114M|  29  3.20 |   0     0 |   0   112M
60.4% 1183M  596M| 890   152     0   109M|  36  2.43 |   0     0 |   0   111M
69.7% 1183M  598M| 918   137     0   113M|  28  2.87 |   0     0 |   0   111M
73.7% 1183M  600M| 909   152     0   111M|  25  3.20 |   0     0 |   0   110M
77.9% 1183M  596M| 888   131     0   109M|  26  3.35 |   0     0 |   0   111M
79.4% 1183M  599M| 917   136     0   112M|  31  3.17 |   0     0 |   0   111M
71.3% 1183M  600M| 918   136     0   113M|  24  3.12 |   0     0 |   0   111M
64.7% 1183M  598M| 878   154     0   108M|  35  2.66 |   0     0 |   0   111M
74.1% 1183M  599M| 920   146     0   113M|  18  3.22 |   0     0 |   0   111M
78.5% 1183M  600M| 907   140     0   111M|  26  3.29 |   0     0 |   0   111M
78.3% 1183M  596M| 872   144     0   107M|  28  3.37 |   0     0 |   0   111M
79.3% 1183M  596M| 932   137     0   114M|  28  3.38 |   0     0 |   0   111M
65.4% 1183M  597M| 914   140     0   112M|  33  2.76 |   0     0 |   0   112M
67.1% 1183M  599M| 921   138     0   113M|  31  2.81 |   0     0 |   0   111M
75.3% 1183M  594M| 863   140     0   106M|  15  3.41 |   0     0 |   0   112M
81.8% 1183M  599M| 947   141     0   116M|  36  3.25 |   0     0 |   0   111M
79.1% 1183M  600M| 928   141     0   114M|  26  3.44 |   0     0 |   0   111M
77.3% 1183M  597M| 884   141     0   108M|  37  3.12 |   0     0 |   0   111M
59.7% 1183M  600M| 904   149     0   111M|  21  2.65 |   0     0 |   0   111M
72.8% 1183M  598M| 893   134     0   110M|  24  3.10 |   0     0 |   0   111M
79.6% 1183M  599M| 919   147     0   113M|  26  3.27 |   0     0 |   0   111M
77.5% 1183M  595M| 865   129     0   106M|  28  3.40 |   0     0 |   0   110M
82.6% 1183M  598M| 937   148     0   115M|  41  3.18 |   0     0 |   0   112M
65.5% 1183M  600M| 905   142     0   111M|  24  2.89 |   0     0 |   0   111M
58.9% 1183M  597M| 876   129     0   107M|  17  2.95 |   0     0 |   0   111M
76.5% 1183M  599M| 937   149     0   115M|  31  3.20 |   0     0 |   0   110M
76.7% 1183M  597M| 885   137     0   109M|  21  3.49 |   0     0 |   0   112M
80.8% 1183M  598M| 921   142     0   113M|  31  3.24 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
80.1% 1183M  599M| 905   152     0   111M|  38  3.14 |   0     0 |   0   111M
60.8% 1184M  594M| 875   133     0   107M|  21  2.84 |   0     0 |   0   111M
65.0% 1184M  599M| 947   142     0   116M|  29  2.73 |   0     0 |   0   111M
74.4% 1184M  599M| 907   149     0   111M|  14  3.43 |   0     0 |   0   112M
82.1% 1184M  597M| 892   132     0   110M|  36  3.35 |   0     0 |   0   111M
76.8% 1184M  599M| 937   136     0   115M|  29  3.17 |   0     0 |   0   112M
72.0% 1184M  595M| 859   152     0   105M|  27  3.25 |   0     0 |   0   111M
58.7% 1184M  599M| 941   142     0   115M|  17  2.59 |   0     0 |   0   111M
71.4% 1184M  600M| 924   122     0   113M|  32  2.92 |   0     0 |   0   112M
87.9% 1192M  597M| 887   156     0   109M|  28  3.28 |   0     0 |   0   111M
86.2% 1201M  600M| 909   142     0   111M|  31  3.25 |   0     0 |   0   111M
91.1% 1206M  597M| 886   142     0   109M|  23  3.37 |   0     0 |   0   110M
83.0% 1207M  599M| 920   138     0   113M|  26  2.96 |   0     0 |   0   111M
69.9% 1207M  595M| 879   142     0   108M|  22  2.90 |   0     0 |   0   110M
82.1% 1207M  599M| 938   143     0   115M|  28  3.08 |   0     0 |   0   111M
86.0% 1207M  600M| 924   140     0   113M|  34  3.17 |   0     0 |   0   112M
77.4% 1207M  597M| 866   135     0   106M|  26  3.39 |   0     0 |   0   111M
75.4% 1207M  600M| 933   133     0   114M|  20  3.24 |   0     0 |   0   111M
67.2% 1207M  595M| 870   151     0   107M|  28  3.01 |   0     0 |   0   111M
65.3% 1207M  600M| 929   145     0   114M|  28  2.83 |   0     0 |   0   111M
78.6% 1207M  600M| 923   146     0   113M|  32  3.11 |   0     0 |   0   111M
83.7% 1207M  597M| 875   119     0   107M|  21  3.40 |   0     0 |   0   112M
87.5% 1207M  599M| 931   157     0   114M|  26  3.33 |   0     0 |   0   112M
79.1% 1207M  598M| 876   139     0   107M|  24  3.21 |   0     0 |   0   111M
67.4% 1207M  598M| 914   140     0   112M|  29  2.59 |   0     0 |   0   110M
75.4% 1207M  600M| 895   148     0   110M|  32  2.99 |   0     0 |   0   112M
80.0% 1207M  598M| 911   130     0   112M|  26  3.36 |   0     0 |   0   111M
81.4% 1207M  600M| 930   147     0   114M|  19  3.55 |   0     0 |   0   111M
76.6% 1207M  594M| 868   142     0   106M|  26  3.48 |   0     0 |   0   112M
71.3% 1207M  599M| 942   136     0   116M|  24  3.03 |   0     0 |   0   110M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
63.3% 1207M  596M| 890   134     0   109M|  34  2.66 |   0     0 |   0   111M
79.2% 1207M  596M| 895   136     0   110M|  36  3.33 |   0     0 |   0   111M
77.2% 1208M  599M| 929   147     0   114M|  18  3.35 |   0     0 |   0   111M
76.3% 1208M  597M| 892   142     0   109M|  18  3.58 |   0     0 |   0   111M
76.6% 1208M  599M| 911   148     0   112M|  28  3.26 |   0     0 |   0   111M
64.0% 1208M  600M| 926   138     0   114M|  33  2.76 |   0     0 |   0   111M
68.7% 1208M  598M| 892   129     0   109M|  29  2.91 |   0     0 |   0   112M
78.5% 1208M  599M| 917   140     0   112M|  27  3.27 |   0     0 |   0   112M
78.0% 1208M  599M| 914   154     0   112M|  27  3.44 |   0     0 |   0   110M
81.8% 1208M  599M| 889   136     0   109M|  25  3.43 |   0     0 |   0   112M
74.4% 1208M  600M| 914   133     0   112M|  31  3.14 |   0     0 |   0   111M
64.0% 1208M  597M| 885   155     0   109M|  33  2.79 |   0     0 |   0   111M
71.5% 1208M  597M| 891   142     0   109M|  20  3.20 |   0     0 |   0   111M
77.3% 1208M  598M| 936   131     0   115M|  22  3.44 |   0     0 |   0   111M
79.4% 1208M  598M| 893   154     0   109M|  32  3.38 |   0     0 |   0   111M
77.8% 1208M  598M| 923   135     0   113M|  29  3.17 |   0     0 |   0   112M
70.4% 1208M  596M| 896   138     0   110M|  29  3.08 |   0     0 |   0   111M
65.3% 1208M  599M| 912   141     0   112M|  30  2.91 |   0     0 |   0   111M
74.9% 1208M  599M| 925   136     0   113M|  21  3.33 |   0     0 |   0   112M
77.9% 1208M  594M| 865   148     0   106M|  30  3.37 |   0     0 |   0   111M
80.1% 1208M  598M| 947   129     0   116M|  31  3.10 |   0     0 |   0   112M
74.5% 1208M  595M| 877   153     0   108M|  31  3.20 |   0     0 |   0   111M
62.2% 1209M  597M| 910   136     0   111M|  32  2.64 |   0     0 |   0   110M
64.9% 1209M  600M| 918   145     0   113M|  15  3.06 |   0     0 |   0   111M
78.3% 1209M  596M| 884   137     0   108M|  32  3.25 |   0     0 |   0   112M
77.9% 1209M  599M| 939   139     0   115M|  24  3.21 |   0     0 |   0   111M
78.8% 1209M  600M| 911   149     0   112M|  33  3.21 |   0     0 |   0   111M
72.7% 1209M  597M| 897   131     0   110M|  31  2.89 |   0     0 |   0   111M
57.2% 1209M  598M| 901   149     0   111M|  19  2.67 |   0     0 |   0   111M
70.8% 1209M  597M| 912   132     0   112M|  34  2.94 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
