Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:40:34      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:41:13        0   4159567  134.00   93.00    0.00    0.00  227.00    48  juicefs.v1.3.1
20:41:14        0   4159567  111.00   90.00    0.00    0.00  201.00    48  juicefs.v1.3.1
20:41:15        0   4159567  118.00   95.00    0.00    0.00  213.00    48  juicefs.v1.3.1
20:41:16        0   4159567  104.00   89.00    0.00    0.00  193.00    48  juicefs.v1.3.1
20:41:17        0   4159567  107.00   94.00    0.00    0.00  201.00    48  juicefs.v1.3.1
20:41:18        0   4159567  115.00   90.00    0.00    0.00  205.00    48  juicefs.v1.3.1
20:41:19        0   4159567  110.00   83.00    0.00    0.00  193.00    48  juicefs.v1.3.1
20:41:20        0   4159567  142.00   83.00    0.00    0.00  225.00    48  juicefs.v1.3.1
20:41:21        0   4159567  124.00   99.00    0.00    0.00  223.00    48  juicefs.v1.3.1
20:41:22        0   4159567  127.00   91.00    0.00    0.00  218.00    48  juicefs.v1.3.1
20:41:23        0   4159567  121.00   92.00    0.00    0.00  213.00    58  juicefs.v1.3.1
20:41:24        0   4159567  121.00   90.00    0.00    0.00  211.00    48  juicefs.v1.3.1
20:41:25        0   4159567  114.00   87.00    0.00    0.00  201.00    58  juicefs.v1.3.1
20:41:26        0   4159567  105.00   84.00    0.00    0.00  189.00    58  juicefs.v1.3.1
20:41:27        0   4159567  117.00   88.00    0.00    0.00  205.00    58  juicefs.v1.3.1
20:41:28        0   4159567  117.00   87.00    0.00    0.00  204.00    58  juicefs.v1.3.1
20:41:29        0   4159567  174.00  129.00    0.00    0.00  303.00    58  juicefs.v1.3.1
20:41:30        0   4159567  141.00  118.00    0.00    0.00  259.00    60  juicefs.v1.3.1
20:41:31        0   4159567  103.00   88.00    0.00    0.00  191.00    60  juicefs.v1.3.1
20:41:32        0   4159567  108.00   88.00    0.00    0.00  196.00    60  juicefs.v1.3.1
20:41:33        0   4159567  130.00   90.00    0.00    0.00  220.00    60  juicefs.v1.3.1
20:41:34        0   4159567  128.00   83.00    0.00    0.00  211.00    10  juicefs.v1.3.1
20:41:35        0   4159567  122.00   90.00    0.00    0.00  212.00    47  juicefs.v1.3.1
20:41:36        0   4159567   67.00   65.00    0.00    0.00  132.00    54  juicefs.v1.3.1
20:41:37        0   4159567   57.00   52.00    0.00    0.00  109.00    54  juicefs.v1.3.1
20:41:38        0   4159567   82.00   58.00    0.00    0.00  140.00    54  juicefs.v1.3.1
20:41:39        0   4159567   65.00   58.00    0.00    0.00  123.00    54  juicefs.v1.3.1
20:41:40        0   4159567  152.00  110.00    0.00    0.00  262.00    54  juicefs.v1.3.1
20:41:41        0   4159567  186.00   79.00    0.00    0.00  265.00    54  juicefs.v1.3.1
20:41:42        0   4159567  143.00   66.00    0.00    0.00  209.00    54  juicefs.v1.3.1
20:41:43        0   4159567  130.00   58.00    0.00    0.00  188.00    54  juicefs.v1.3.1
20:41:44        0   4159567    5.00    3.00    0.00    0.00    8.00    54  juicefs.v1.3.1
Average:        0   4159567  116.90   87.03    0.00    0.00  203.93     -  juicefs.v1.3.1
