Linux 5.15.0-181-generic (tikv-node) 	07/10/26 	_x86_64_	(64 CPU)

20:44:59      UID       PID    %usr %system  %guest   %wait    %CPU   CPU  Command
20:45:50        0   4159567  116.00   51.00    0.00    0.00  167.00     5  juicefs.v1.3.1
20:45:51        0   4159567  177.00   62.00    0.00    0.00  239.00     5  juicefs.v1.3.1
20:45:52        0   4159567  111.00   39.00    0.00    0.00  150.00     5  juicefs.v1.3.1
20:45:53        0   4159567  110.00   43.00    0.00    0.00  153.00     5  juicefs.v1.3.1
20:45:54        0   4159567  109.00   38.00    0.00    0.00  147.00     5  juicefs.v1.3.1
20:45:55        0   4159567  124.00   48.00    0.00    0.00  172.00     5  juicefs.v1.3.1
20:45:56        0   4159567  137.00   33.00    0.00    0.00  170.00     5  juicefs.v1.3.1
20:45:57        0   4159567  102.00   47.00    0.00    0.00  149.00     2  juicefs.v1.3.1
20:45:58        0   4159567  118.00   47.00    0.00    0.00  165.00    40  juicefs.v1.3.1
20:45:59        0   4159567  119.00   42.00    0.00    0.00  161.00    40  juicefs.v1.3.1
20:46:00        0   4159567  117.00   53.00    0.00    0.00  170.00    40  juicefs.v1.3.1
20:46:01        0   4159567  103.00   44.00    0.00    0.00  147.00    40  juicefs.v1.3.1
20:46:02        0   4159567   90.00   42.00    0.00    0.00  132.00    40  juicefs.v1.3.1
20:46:03        0   4159567   89.00   37.00    0.00    0.00  126.00    40  juicefs.v1.3.1
20:46:04        0   4159567   79.00   42.00    0.00    0.00  121.00    40  juicefs.v1.3.1
20:46:05        0   4159567   73.00   31.00    0.00    0.00  104.00    40  juicefs.v1.3.1
20:46:06        0   4159567   61.00   37.00    0.00    0.00   98.00    40  juicefs.v1.3.1
20:46:07        0   4159567   45.00   53.00    0.00    0.00   98.00    40  juicefs.v1.3.1
20:46:08        0   4159567   52.00   40.00    0.00    0.00   92.00    40  juicefs.v1.3.1
20:46:09        0   4159567   46.00   50.00    0.00    0.00   96.00    40  juicefs.v1.3.1
Average:        0   4159567  112.91   50.30    0.00    0.00  163.21     -  juicefs.v1.3.1
