------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
77.3% 1186M  600M| 921   145     0   113M|  31  3.10 |   0     0 |   0   111M
71.8% 1187M  599M| 873   137     0   107M|  28  2.97 |   0     0 |   0   111M
67.4% 1187M  599M| 912   144     0   112M|  20  2.95 |   0     0 |   0   111M
63.9% 1187M  593M| 856   126     0   105M|  28  2.90 |   0     0 |   0   111M
69.6% 1188M  600M| 964   145     0   118M|  28  2.93 |   0     0 |   0   111M
75.2% 1189M  600M| 900   149     0   110M|  28  3.09 |   0     0 |   0   112M
74.6% 1189M  597M| 906   141     0   111M|  29  3.16 |   0     0 |   0   111M
73.7% 1190M  598M| 920   138     0   113M|  23  3.14 |   0     0 |   0   112M
66.3% 1191M  596M| 904   142     0   111M|  27  2.92 |   0     0 |   0   112M
66.2% 1192M  600M| 922   141     0   113M|  23  2.88 |   0     0 |   0   110M
67.8% 1193M  600M| 915   142     0   112M|  28  2.86 |   0     0 |   0   111M
76.2% 1193M  598M| 881   137     0   108M|  34  3.18 |   0     0 |   0   112M
70.6% 1193M  599M| 927   138     0   114M|  19  3.07 |   0     0 |   0   112M
68.5% 1193M  598M| 881   148     0   108M|  22  3.00 |   0     0 |   0   111M
67.3% 1194M  599M| 922   144     0   113M|  25  2.94 |   0     0 |   0   111M
73.6% 1195M  595M| 880   136     0   108M|  30  3.01 |   0     0 |   0   111M
70.1% 1195M  598M| 930   139     0   114M|  29  3.09 |   0     0 |   0   111M
74.8% 1196M  599M| 919   135     0   113M|  27  3.03 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
76.5% 1196M  597M| 882   152     0   108M|  29  3.23 |   0     0 |   0   111M
69.5% 1196M  599M| 928   132     0   114M|  21  2.94 |   0     0 |   0   111M
66.3% 1197M  595M| 884   140     0   109M|  33  2.67 |   0     0 |   0   111M
69.4% 1197M  598M| 939   139     0   115M|  26  2.86 |   0     0 |   0   111M
74.8% 1198M  599M| 920   139     0   113M|  28  3.06 |   0     0 |   0   112M
68.9% 1198M  596M| 880   142     0   108M|  22  3.01 |   0     0 |   0   111M
70.8% 1198M  599M| 904   140     0   111M|  23  2.93 |   0     0 |   0   111M
64.8% 1198M  600M| 939   140     0   115M|  26  2.72 |   0     0 |   0   111M
66.9% 1198M  597M| 880   132     0   108M|  32  2.81 |   0     0 |   0   111M
72.0% 1198M  599M| 916   151     0   112M|  30  2.87 |   0     0 |   0   111M
74.6% 1198M  595M| 885   148     0   109M|  28  3.20 |   0     0 |   0   112M
70.6% 1198M  599M| 942   126     0   116M|  21  2.89 |   0     0 |   0   112M
70.4% 1199M  600M| 894   143     0   110M|  22  3.07 |   0     0 |   0   110M
66.1% 1199M  595M| 880   136     0   108M|  32  2.80 |   0     0 |   0   112M
69.0% 1199M  599M| 927   156     0   114M|  22  3.01 |   0     0 |   0   111M
72.1% 1199M  600M| 919   131     0   113M|  25  3.10 |   0     0 |   0   111M
74.2% 1199M  597M| 878   138     0   108M|  24  3.23 |   0     0 |   0   111M
72.5% 1199M  597M| 924   160     0   113M|  33  3.01 |   0     0 |   0   111M
70.6% 1199M  600M| 926   133     0   114M|  26  3.06 |   0     0 |   0   112M
63.7% 1199M  597M| 891   140     0   109M|  26  2.73 |   0     0 |   0   111M
70.0% 1199M  600M| 932   144     0   114M|  32  2.83 |   0     0 |   0   112M
73.6% 1199M  598M| 872   136     0   107M|  21  3.06 |   0     0 |   0   110M
71.3% 1199M  599M| 927   146     0   114M|  18  3.03 |   0     0 |   0   112M
72.0% 1199M  595M| 876   142     0   107M|  36  3.10 |   0     0 |   0   110M
65.9% 1200M  598M| 925   122     0   113M|  26  2.89 |   0     0 |   0   111M
67.4% 1200M  600M| 907   165     0   111M|  24  2.95 |   0     0 |   0   111M
71.5% 1200M  595M| 879   122     0   108M|  33  3.07 |   0     0 |   0   111M
77.3% 1200M  600M| 949   152     0   116M|  23  3.15 |   0     0 |   0   112M
76.2% 1201M  596M| 893   135     0   110M|  27  3.19 |   0     0 |   0   112M
74.3% 1201M  597M| 916   139     0   112M|  33  3.05 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
63.6% 1201M  599M| 906   148     0   111M|  32  2.66 |   0     0 |   0   111M
65.9% 1201M  597M| 886   140     0   109M|  24  2.97 |   0     0 |   0   111M
71.7% 1201M  599M| 936   144     0   116M|  20  3.07 |   0     0 |   0   112M
81.9% 1201M  599M| 909   129     0   111M|  33  3.30 |   0     0 |   0   112M
76.9% 1201M  596M| 878   155     0   107M|  32  3.19 |   0     0 |   0   112M
70.4% 1202M  599M| 940   121     0   115M|  28  2.78 |   0     0 |   0   111M
63.2% 1202M  600M| 887   155     0   109M|  24  2.72 |   0     0 |   0   110M
67.5% 1202M  598M| 886   143     0   109M|  25  2.95 |   0     0 |   0   111M
76.8% 1202M  598M| 917   140     0   113M|  26  3.32 |   0     0 |   0   111M
78.4% 1202M  600M| 925   135     0   114M|  30  3.12 |   0     0 |   0   112M
76.2% 1202M  598M| 884   137     0   108M|  32  3.22 |   0     0 |   0   112M
67.3% 1202M  599M| 941   153     0   115M|  35  2.68 |   0     0 |   0   112M
61.0% 1202M  597M| 878   109     0   108M|  23  2.74 |   0     0 |   0   111M
65.6% 1202M  598M| 919   160     0   113M|  19  3.78 |   0     0 |   0   112M
70.7% 1203M  599M| 904   148     0   111M|  32  3.02 |   0     0 |   0   112M
65.1% 1203M  599M| 924   139     0   113M|  28  2.92 |   0     0 |   0   111M
71.7% 1203M  598M| 895   145     0   109M|  35  3.26 |   0     0 |   0   111M
64.7% 1203M  600M| 932   139     0   115M|  26  3.11 |   0     0 |   0   113M
72.7% 1203M  596M| 879   123     0   108M|  21  3.56 |   0     0 |   0   111M
79.0% 1203M  599M| 949   143     0   116M|  34  3.44 |   0     0 |   0   112M
74.5% 1203M  600M| 903   152     0   111M|  24  3.50 |   0     0 |   0   111M
75.8% 1203M  599M| 907   130     0   112M|  38  3.17 |   0     0 |   0   112M
66.7% 1203M  599M| 901   131     0   109M|  20  3.08 |   0     0 |   0   112M
71.1% 1203M  595M| 897   151     0   110M|  22  3.06 |   0     0 |   0   112M
79.4% 1203M  597M| 926   146     0   114M|  36  3.10 |   0     0 |   0   112M
76.0% 1203M  600M| 937   145     0   115M|  23  3.22 |   0     0 |   0   112M
74.0% 1203M  596M| 867   142     0   106M|  37  3.07 |   0     0 |   0   111M
70.7% 1203M  599M| 932   145     0   114M|  22  2.93 |   0     0 |   0   111M
67.5% 1203M  596M| 887   113     0   109M|  23  3.03 |   0     0 |   0   112M
70.7% 1203M  600M| 943   147     0   116M|  34  2.90 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
73.9% 1203M  600M| 913   147     0   112M|  19  3.14 |   0     0 |   0   111M
81.8% 1203M  597M| 883   142     0   108M|  38  3.19 |   0     0 |   0   112M
73.3% 1203M  599M| 919   146     0   113M|  23  3.00 |   0     0 |   0   111M
72.2% 1204M  593M| 850   140     0   104M|  21  3.19 |   0     0 |   0   112M
71.0% 1204M  598M| 969   136     0   119M|  26  3.17 |   0     0 |   0   111M
72.9% 1204M  600M| 910   146     0   112M|  29  3.09 |   0     0 |   0   112M
77.0% 1204M  596M| 888   136     0   109M|  32  3.24 |   0     0 |   0   112M
