------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
73.2% 1189M  598M| 939   127     0   115M|  27  3.04 |   0     0 |   0   111M
75.3% 1191M  599M| 924   150     0   113M|  24  3.19 |   0     0 |   0   112M
62.3% 1193M  597M| 898   136     0   110M|  21  2.80 |   0     0 |   0   111M
65.3% 1194M  599M| 934   134     0   115M|  39  2.64 |   0     0 |   0   112M
77.7% 1197M  596M| 876   150     0   107M|  24  3.48 |   0     0 |   0   111M
80.0% 1198M  594M| 902   146     0   111M|  30  3.31 |   0     0 |   0   112M
77.8% 1199M  600M| 944   138     0   116M|  28  3.35 |   0     0 |   0   110M
73.8% 1200M  596M| 894   135     0   110M|  21  3.18 |   0     0 |   0   113M
63.0% 1203M  600M| 936   144     0   115M|  28  2.74 |   0     0 |   0   112M
65.3% 1206M  594M| 855   140     0   105M|  36  2.69 |   0     0 |   0   111M
76.1% 1208M  598M| 949   133     0   116M|  30  3.16 |   0     0 |   0   112M
77.7% 1210M  600M| 921   149     0   113M|  18  3.60 |   0     0 |   0   111M
71.7% 1211M  594M| 874   143     0   107M|  20  3.09 |   0     0 |   0   112M
69.5% 1214M  599M| 931   125     0   114M|  24  2.85 |   0     0 |   0   112M
63.0% 1216M  596M| 919   144     0   113M|  41  2.58 |   0     0 |   0   111M
75.0% 1218M  596M| 886   153     0   108M|  28  3.14 |   0     0 |   0   111M
 104% 1223M  599M| 921   136     0   113M|  20  3.73 |   0     0 |   0   111M
77.8% 1224M  598M| 919   130     0   113M|  27  3.33 |   0     0 |   0   112M
73.8% 1224M  600M| 905   159     0   111M|  26  3.15 |   0     0 |   0   111M
61.8% 1225M  595M| 877   134     0   107M|  28  2.81 |   0     0 |   0   111M
62.9% 1226M  597M| 927   146     0   114M|  33  2.67 |   0     0 |   0   111M
77.0% 1226M  599M| 922   124     0   113M|  23  3.36 |   0     0 |   0   112M
76.1% 1226M  596M| 872   146     0   107M|  24  3.33 |   0     0 |   0   111M
74.4% 1227M  598M| 939   141     0   115M|  25  3.16 |   0     0 |   0   112M
75.5% 1228M  600M| 925   150     0   114M|  29  3.11 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
61.0% 1229M  599M| 891   128     0   109M|  30  2.66 |   0     0 |   0   111M
72.0% 1229M  599M| 910   139     0   112M|  28  3.19 |   0     0 |   0   112M
74.2% 1230M  596M| 868   155     0   106M|  22  3.15 |   0     0 |   0   111M
76.2% 1230M  597M| 927   122     0   114M|  20  3.23 |   0     0 |   0   112M
75.5% 1231M  599M| 936   162     0   115M|  29  3.28 |   0     0 |   0   112M
67.0% 1231M  595M| 874   133     0   107M|  36  2.81 |   0     0 |   0   111M
59.7% 1232M  599M| 915   124     0   112M|  22  2.68 |   0     0 |   0   111M
72.9% 1232M  596M| 895   158     0   110M|  24  3.20 |   0     0 |   0   112M
76.8% 1233M  598M| 931   140     0   114M|  19  3.41 |   0     0 |   0   112M
73.7% 1233M  598M| 902   135     0   111M|  30  3.10 |   0     0 |   0   110M
78.2% 1233M  597M| 911   131     0   112M|  34  3.25 |   0     0 |   0   112M
64.0% 1234M  598M| 886   157     0   109M|  27  2.89 |   0     0 |   0   110M
65.5% 1234M  600M| 923   147     0   113M|  23  2.88 |   0     0 |   0   111M
75.7% 1234M  598M| 889   125     0   109M|  26  3.11 |   0     0 |   0   111M
76.3% 1234M  597M| 901   150     0   111M|  25  3.27 |   0     0 |   0   112M
74.0% 1235M  600M| 930   149     0   114M|  26  3.22 |   0     0 |   0   111M
78.8% 1235M  597M| 876   137     0   108M|  32  3.23 |   0     0 |   0   112M
62.4% 1235M  599M| 935   142     0   114M|  20  2.73 |   0     0 |   0   110M
62.5% 1236M  597M| 895   120     0   110M|  26  2.79 |   0     0 |   0   112M
75.8% 1236M  598M| 901   159     0   111M|  20  3.47 |   0     0 |   0   111M
80.7% 1236M  599M| 931   136     0   114M|  40  3.12 |   0     0 |   0   111M
75.3% 1236M  599M| 875   146     0   107M|  28  3.32 |   0     0 |   0   110M
67.9% 1237M  599M| 923   147     0   113M|  24  2.82 |   0     0 |   0   112M
59.2% 1237M  597M| 901   120     0   110M|  23  2.63 |   0     0 |   0   112M
78.7% 1237M  599M| 950   124     0   117M|  32  3.29 |   0     0 |   0   112M
76.0% 1237M  600M| 901   160     0   110M|  25  3.26 |   0     0 |   0   111M
79.2% 1237M  597M| 910   138     0   112M|  37  3.24 |   0     0 |   0   111M
75.0% 1238M  598M| 909   159     0   111M|  23  3.17 |   0     0 |   0   112M
62.3% 1238M  596M| 880   124     0   108M|  22  2.68 |   0     0 |   0   111M
71.1% 1238M  598M| 919   150     0   113M|  30  3.12 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
77.5% 1238M  600M| 929   146     0   114M|  21  3.35 |   0     0 |   0   111M
80.4% 1238M  596M| 884   133     0   108M|  33  3.36 |   0     0 |   0   112M
79.5% 1238M  598M| 911   146     0   112M|  33  3.28 |   0     0 |   0   111M
71.6% 1238M  599M| 896   133     0   110M|  23  3.16 |   0     0 |   0   112M
57.8% 1238M  596M| 901   137     0   111M|  23  2.62 |   0     0 |   0   111M
67.3% 1238M  599M| 928   149     0   114M|  28  2.86 |   0     0 |   0   112M
82.1% 1238M  596M| 899   135     0   111M|  41  3.41 |   0     0 |   0   111M
77.8% 1239M  599M| 920   147     0   113M|  20  3.33 |   0     0 |   0   111M
74.2% 1239M  596M| 883   141     0   108M|  21  3.24 |   0     0 |   0   112M
66.9% 1239M  598M| 940   138     0   115M|  26  2.96 |   0     0 |   0   111M
69.9% 1239M  599M| 916   141     0   112M|  30  2.82 |   0     0 |   0   112M
