------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
55.4%  834M  299M| 917  0.82     0   111M|   4  1.69 |   0     0 |   0   111M
60.7%  834M  299M| 915  0.82     0   110M|   5  2.19 |   0     0 |   0   111M
60.0%  834M  299M| 920  0.82     0   111M|   5  2.29 |   0     0 |   0   111M
50.1%  834M  299M| 921  0.83     0   112M|   4  2.19 |   0     0 |   0   111M
36.8%  834M  220M| 290  0.83     0    32M|   4  1.53 |   0     0 |   0   111M
34.8%  834M  108M|  27  0.33     0     0 |   6  1.94 |   0     0 |   0   112M
33.2%  834M  256K|  27   100     0     0 |   6  2.98 |   0     0 |   0   108M
52.9%  834M  120M|1368  0.08     0   166M|  12  1.45 |   0     0 |   0    47M
86.9%  834M  299M|2367  0.16     0   292M|   4  1.82 |   0     0 |   0   112M
53.9%  834M  299M| 929  0.83     0   112M|   4  2.26 |   0     0 |   0   112M
49.0%  834M  299M| 922  0.84     0   112M|   5  1.76 |   0     0 |   0   112M
59.8%  834M  299M| 919  0.81     0   111M|   4  1.83 |   0     0 |   0   112M
62.2%  834M  300M| 929  0.82     0   112M|   5  2.45 |   0     0 |   0   111M
60.2%  834M  299M| 903  0.83     0   110M|   3  2.12 |   0     0 |   0   110M
54.0%  834M  300M| 930  0.83     0   112M|   5  1.94 |   0     0 |   0   112M
52.7%  834M  299M| 917  0.86     0   111M|   6  2.08 |   0     0 |   0   111M
50.7%  834M  300M| 914  0.85     0   110M|   4  2.47 |   0     0 |   0   110M
59.5%  834M  300M| 927  0.82     0   112M|   4  1.56 |   0     0 |   0   112M
62.7%  834M  299M| 923  0.80     0   112M|   5  2.32 |   0     0 |   0   112M
62.8%  834M  299M| 928  0.80     0   112M|   4  2.79 |   0     0 |   0   113M
52.9%  834M  300M| 921  0.85     0   111M|   5  2.22 |   0     0 |   0   111M
47.4%  834M  299M| 923  0.86     0   112M|   4  1.54 |   0     0 |   0   113M
55.9%  834M  299M| 931  0.83     0   113M|   5  2.19 |   0     0 |   0   112M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
60.2%  834M  299M| 910  0.82     0   110M|   4  2.74 |   0     0 |   0   110M
61.1%  834M  300M| 921  0.81     0   111M|   4  1.97 |   0     0 |   0   111M
58.8%  834M  299M| 926  0.83     0   112M|   6  2.16 |   0     0 |   0   112M
53.9%  834M  299M| 898  0.86     0   110M|   3  3.28 |   0     0 |   0   111M
48.5%  834M  300M| 911  0.87     0   111M|   4  1.96 |   0     0 |   0   111M
