------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 125% 1647M  217M|  29  0.30     0     0 | 451  2.71 |   0     0 |   0   111M
 125% 1647M  105M|  29  0.35     0     0 | 444  2.89 |   0     0 |   0   112M
 106% 1647M 8192K| 284  2315     0     0 | 407  2.77 |   0     0 |   0    97M
 5.6% 1647M 8192K|  29  0.33     0     0 |   3  0.95 |   0     0 |   0     0 
 5.2% 1647M 8192K|  29  0.30     0     0 |   3  0.76 |   0     0 |   0     0 
67.0% 1648M   45M| 888  2.67  2688K   38M| 675  1.02 |   0     0 |3328K   18M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 239% 1654M   52M|1238  96.5    70M   61M| 714  1.80 |   0     0 |  84M   86M
 247% 1656M   56M|1350  95.2    75M   66M| 710  1.70 |   0     0 |  90M   78M
 233% 1659M   55M|1438  90.8    78M   73M| 776  1.58 |   0     0 |  90M   87M
 238% 1660M   56M|1404  92.3    76M   71M| 752  1.63 |   0     0 |  90M   84M
 231% 1661M   57M|1406  91.3    72M   76M| 757  1.67 |   0     0 |  86M   89M
 244% 1662M   53M|1375  90.3    73M   72M| 750  1.73 |   0     0 |  87M   90M
 301% 1663M   53M|1407  87.2    73M   73M| 763  1.83 |   0     0 |  87M   87M
 240% 1663M   58M|1456  89.6    76M   77M| 761  1.73 |   0     0 |  90M   85M
 210% 1663M   52M|1390  93.0    72M   73M| 784  1.46 |   0     0 |  87M   95M
 237% 1663M   55M|1478  91.3    75M   80M| 785  1.65 |   0     0 |  88M   89M
 222% 1663M   58M|1418  85.7    76M   73M| 761  1.60 |   0     0 |  86M   81M
 246% 1663M   51M|1466  90.1    76M   77M| 820  1.74 |   0     0 |  89M   96M
 254% 1664M   58M|1474  83.8    80M   77M| 753  1.79 |   0     0 |  93M   83M
 241% 1664M   54M|1430  87.8    76M   75M| 817  1.73 |   0     0 |  88M   92M
 203% 1664M   54M|1407  89.2    75M   72M| 744  1.43 |   0     0 |  88M   83M
 219% 1664M   55M|1509  88.4    78M   81M| 805  1.48 |   0     0 |  89M   92M
 210% 1664M   51M|1364  88.9    73M   69M| 767  1.53 |   0     0 |  86M   87M
 231% 1664M   52M|1352  95.5    72M   68M| 723  1.72 |   0     0 |  86M   81M
 241% 1664M   52M|1406  93.0    77M   71M| 752  1.69 |   0     0 |  91M   84M
 237% 1664M   52M|1441  92.0    74M   77M| 779  1.64 |   0     0 |  88M   92M
 219% 1665M   50M|1453  88.2    78M   77M| 770  1.49 |   0     0 |  89M   90M
 239% 1666M   50M|1535  82.3    77M   84M| 832  1.66 |   0     0 |  88M   95M
 232% 1666M   54M|1532  83.0    80M   81M| 818  1.52 |   0     0 |  91M   89M
 259% 1666M   57M|1492  82.5    81M   78M| 797  1.78 |   0     0 |  92M   85M
 250% 1666M   53M|1475  89.8    75M   79M| 805  1.81 |   0     0 |  86M   93M
 225% 1666M   57M|1473  83.2    77M   78M| 796  1.51 |   0     0 |  90M   89M
 226% 1666M   55M|1435  91.5    77M   74M| 772  1.57 |   0     0 |  87M   86M
 238% 1666M   51M|1498  84.4    80M   79M| 822  1.58 |   0     0 |  92M   93M
 237% 1666M   55M|1495  87.9    76M   81M| 797  1.67 |   0     0 |  89M   91M
 242% 1666M   56M|1420  85.7    76M   73M| 756  1.81 |   0     0 |  88M   84M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 238% 1666M   51M|1405  92.8    77M   70M| 780  1.68 |   0     0 |  90M   88M
 209% 1666M   53M|1457  90.9    78M   74M| 776  1.38 |   0     0 |  90M   84M
 228% 1666M   52M|1429  87.5    77M   73M| 780  1.52 |   0     0 |  92M   89M
 221% 1666M   51M|1498  79.5    72M   86M| 801  1.60 |   0     0 |  83M   99M
 238% 1666M   52M|1408  98.2    69M   78M| 762  1.90 |   0     0 |  81M   89M
 254% 1666M   54M|1425  89.4    79M   72M| 740  1.76 |   0     0 |  93M   84M
 242% 1666M   53M|1466  86.3    75M   80M| 805  1.68 |   0     0 |  87M   93M
 210% 1666M   51M|1394  92.4    79M   67M| 761  1.45 |   0     0 |  92M   82M
 290% 1673M   59M|1487  84.7    78M   79M| 772  1.68 |   0     0 |  92M   85M
 224% 1677M   58M|1427  83.7    74M   77M| 752  1.64 |   0     0 |  87M   91M
 251% 1680M   57M|1421  92.3    75M   74M| 785  1.85 |   0     0 |  89M   89M
 250% 1682M   58M|1483  85.4    76M   80M| 801  1.80 |   0     0 |  88M   92M
 224% 1683M   51M|1362  98.6    70M   72M| 761  1.68 |   0     0 |  82M   91M
 291% 1073M   50M|1463  84.7    78M   76M| 795  1.55 |   0     0 |  90M   89M
 278%  552M   52M|1477  89.0    77M   79M| 782  1.72 |   0     0 |  88M   89M
 253%  552M   58M|1486  88.3    81M   76M| 762  1.69 |   0     0 |  92M   82M
 258%  552M   57M|1493  81.1    75M   83M| 818  1.90 |   0     0 |  88M   96M
 261%  552M   50M|1459  91.3    79M   75M| 815  1.81 |   0     0 |  89M   92M
 240%  524M   52M|1401  89.8    79M   67M| 740  1.39 |   0     0 |  93M   80M
 214%  524M   60M|1503  87.3    75M   84M| 757  1.54 |   0     0 |  88M   87M
 248%  524M   52M|1459  85.8    81M   74M| 820  1.70 |   0     0 |  92M   93M
 253%  524M   53M|1405  90.8    80M   68M| 751  1.74 |   0     0 |  94M   81M
 283%  517M   55M|1418  86.9    78M   70M| 762  1.79 |   0     0 |  93M   83M
 252%  517M   50M|1403  93.9    76M   71M| 789  1.69 |   0     0 |  92M   92M
 221%  517M   54M|1384  92.3    82M   64M| 714  1.40 |   0     0 |  96M   73M
 213%  517M   55M|1340  93.7    76M   65M| 724  1.32 |   0     0 |  94M   82M
 228%  517M   57M|1380  92.8    70M   75M| 733  1.67 |   0     0 |  86M   88M
 270%  518M   51M|1373  94.9    73M   71M| 747  1.87 |   0     0 |  88M   91M
 256%  518M   57M|1474  88.5    79M   77M| 764  1.71 |   0     0 |  91M   83M
 222%  518M   30M|1391  93.3    78M   55M| 677  1.61 |   0     0 |  93M   81M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 125%  518M   11M| 260  65.5    11M    0 |  20  1.61 |   0     0 |  81M   72M
 106%  518M   12M|  42  0.29     0     0 |   3  0.73 |   0     0 |  73M   72M
 110%  518M   11M|  43  0.32     0     0 |   4  0.86 |   0     0 |  74M   75M
98.9%  518M   12M|  43  0.32     0     0 |   4  1.02 |   0     0 |  77M   77M
 121%  518M   10M|  43  0.33     0     0 |   4  1.00 |   0     0 |  71M   72M
 119%  518M 9216K|  43  0.30     0     0 |   4  0.72 |   0     0 |  65M   66M
60.0%  518M 8192K|  42  0.28     0     0 |   3  0.71 |   0     0 |5888K 6400K
 4.4%  518M 8192K|  43  0.30     0     0 |   4  0.84 |   0     0 |   0     0 
 4.4%  518M 8192K|  43  0.32     0     0 |   4  1.03 |   0     0 |   0     0 
 5.3%  518M 8192K|  43  0.31     0     0 |   5  1.03 |   0     0 |   0     0 
 3.3%  518M 8192K|  43  0.34     0     0 |   4  0.85 |   0     0 |   0     0 
 2.8%  518M 8192K|  42  0.26     0     0 |   3  0.83 |   0     0 |   0     0 
 3.7%  518M 8192K|  43  0.28     0     0 |   4  0.87 |   0     0 |   0     0 
18.9%  504M 8192K|  43  0.52     0     0 |   4  1.08 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.32     0     0 |   4  0.93 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.32     0     0 |   4  0.96 |   0     0 |   0     0 
 3.1%  504M 8192K|  42  0.26     0     0 |   3  0.78 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.31     0     0 |   4  0.89 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   4  0.95 |   0     0 |   0     0 
 4.5%  504M 8192K|  43  0.30     0     0 |   5  1.05 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.32     0     0 |   4  0.95 |   0     0 |   0     0 
 3.0%  504M 8192K|  42  0.30     0     0 |   3  0.86 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.29     0     0 |   4  0.83 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.29     0     0 |   4  0.87 |   0     0 |   0     0 
 2.6%  504M 8192K|  43  0.30     0     0 |   4  0.89 |   0     0 |   0     0 
 3.6%  504M 8192K|  43  0.30     0     0 |   4  0.86 |   0     0 |   0     0 
 3.1%  504M 8192K|  42  0.29     0     0 |   3  0.83 |   0     0 |   0     0 
 3.3%  504M 8192K|  43  0.30     0     0 |   4  0.91 |   0     0 |   0     0 
 2.8%  504M 8192K|  43  0.27     0     0 |   4  0.79 |   0     0 |   0     0 
 3.2%  504M 8192K|  43  0.30     0     0 |   5  1.02 |   0     0 |   0     0 
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 3.4%  504M 8192K|  43  0.31     0     0 |   4  0.90 |   0     0 |   0     0 
 4.3%  504M 8192K|  42  0.29     0     0 |   3  0.82 |   0     0 |   0     0 
 3.7%  504M 8192K|  43  0.31     0     0 |   4  0.88 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.30     0     0 |   4  0.84 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.32     0     0 |   4  0.84 |   0     0 |   0     0 
 3.1%  504M 8192K|  43  0.31     0     0 |   4  0.91 |   0     0 |   0     0 
 4.1%  504M 8192K|  42  0.37     0     0 |   3  0.88 |   0     0 |   0     0 
