------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 154% 1203M  594M| 907   130     0   106M| 451  2.52 |   0     0 |   0   111M
 179% 1204M  600M|1008   123     0   119M| 449  2.88 |   0     0 |   0   111M
 168% 1204M  597M| 933   131     0   109M| 450  2.73 |   0     0 |   0   110M
 142% 1205M  598M| 939   155     0   110M| 454  2.29 |   0     0 |   0   112M
 149% 1205M  597M| 959   126     0   112M| 447  2.41 |   0     0 |   0   111M
 166% 1206M  600M| 955   135     0   112M| 447  2.63 |   0     0 |   0   111M
 171% 1207M  594M| 903   135     0   105M| 448  2.87 |   0     0 |   0   112M
 178% 1208M  600M| 996   139     0   117M| 444  2.86 |   0     0 |   0   110M
 172% 1208M  598M| 924   125     0   108M| 458  2.73 |   0     0 |   0   110M
 143% 1210M  596M| 942   141     0   110M| 444  2.30 |   0     0 |   0   111M
 169% 1225M  597M| 953   138     0   112M| 449  2.66 |   0     0 |   0   112M
 172% 1244M  595M| 935   137     0   110M| 458  2.70 |   0     0 |   0   111M
 179% 1266M  600M| 995   135     0   117M| 438  2.86 |   0     0 |   0   111M
 174% 1284M  594M| 886   125     0   103M| 452  2.93 |   0     0 |   0   112M
 165% 1304M  599M| 994   146     0   118M| 453  2.53 |   0     0 |   0   111M
 150% 1325M  598M| 939   132     0   109M| 453  2.38 |   0     0 |   0   111M
 162% 1346M  598M| 943   124     0   110M| 450  2.66 |   0     0 |   0   110M
 171% 1367M  599M| 950   135     0   111M| 447  2.80 |   0     0 |   0   110M
 177% 1388M  596M| 923   134     0   108M| 445  2.96 |   0     0 |   0   111M
 175% 1410M  597M| 977   134     0   115M| 466  2.76 |   0     0 |   0   112M
 150% 1429M  596M| 928   136     0   109M| 442  2.40 |   0     0 |   0   111M
 154% 1450M  597M| 964   136     0   113M| 445  2.44 |   0     0 |   0   112M
 168% 1470M  591M| 888   146     0   106M| 455  2.68 |   0     0 |   0   112M
 174% 1491M  600M|1015   137     0   120M| 450  3.01 |   0     0 |   0   112M
 168% 1510M  592M| 872   132     0   103M| 438  3.01 |   0     0 |   0   111M
 162% 1531M  600M| 992   135     0   118M| 449  2.69 |   0     0 |   0   110M
 146% 1553M  598M| 923   140     0   110M| 455  2.30 |   0     0 |   0   111M
 167% 1574M  600M| 938   132     0   111M| 447  2.66 |   0     0 |   0   110M
 176% 1594M  598M| 933   144     0   111M| 454  2.80 |   0     0 |   0   111M
 181% 1616M  600M| 945   139     0   112M| 452  2.96 |   0     0 |   0   111M
------usage------ ----------fuse--------- ----meta--- -blockcache ---object--
 cpu   mem   buf | ops   lat   read write| ops   lat | read write| get   put 
 180% 1635M  597M| 912   135     0   108M| 446  2.96 |   0     0 |   0   112M
 154% 1655M  600M| 953   130     0   113M| 445  2.53 |   0     0 |   0   111M
 226% 1678M  598M| 915   140     0   109M| 450  2.50 |   0     0 |   0   111M
 164% 1678M  600M| 937   142     0   111M| 450  2.75 |   0     0 |   0   111M
 170% 1678M  599M| 938   128     0   111M| 444  2.82 |   0     0 |   0   112M
 179% 1678M  600M| 950   140     0   113M| 449  3.00 |   0     0 |   0   111M
 165% 1678M  596M| 886   134     0   105M| 431  2.80 |   0     0 |   0   110M
